Time_sec,Speed_kmh,Speed_ms,MotorRPM,Incline_deg,Power_Rolling_W,Power_Aero_W,Power_Accel_W,Power_Gradient_W,Power_Wheel_W,Power_Motor_W,Power_Electrical_W,CumulativeEnergy_Wh
30.9528693528691,37.3743707832618,10.3817696620172,528,0.5,109.992773215139,82.2434852536986,0,159.975973337751,-Inf,0,0,1.68611779495733
30.9649952961426,37.3743707832618,10.3817696620172,528,0.5,109.992773215139,82.2434852536986,0,159.975973337751,-Inf,0,0,1.68611779495733
31.0032386556975,33.0855085622317,9.19041904506437,528,0.5,97.370651698648,57.0549436384031,0,141.618074758009,-Inf,0,0,1.68611779495733
31.228967753558,33.0855085622317,9.19041904506437,528,0.5,97.370651698648,57.0549436384031,0,141.618074758009,-Inf,0,0,1.68611779495733
31.5143938029185,33.0855085622317,9.19041904506437,528,0.5,97.370651698648,57.0549436384031,0,141.618074758009,-Inf,0,0,1.68611779495733
31.6953501871535,34.3108977682403,9.53080493562231,528,0.5,100.976972131931,63.6320745186316,0,146.863188637936,-Inf,0,0,1.68611779495733
31.6953501871535,33.9432810064377,9.42868916845493,528,0.5,99.8950760019463,61.6085936803027,0,145.289654473958,-Inf,0,0,1.68611779495733
31.7876939090052,36.1489815772532,10.0413837714592,528,0.5,106.386452781856,74.4162936894249,0,154.730859457825,-Inf,0,0,1.68611779495733
31.7904922036069,34.8010534506437,9.66695929184548,528,0.5,102.419500305245,66.3983073557958,0,148.961234189906,-Inf,0,0,1.68611779495733
31.9257431093496,31.8601193562231,8.85003315450643,528,0.5,93.7643312653647,50.9474007716595,0,136.372960878083,-Inf,0,0,1.68611779495733
31.9770451770449,37.3743707832618,10.3817696620172,528,0.5,109.992773215139,82.2434852536986,0,159.975973337751,-Inf,0,0,1.68611779495733
32.069388898897,36.1489815772532,10.0413837714592,528,0.5,106.386452781856,74.4162936894249,0,154.730859457825,-Inf,0,0,1.68611779495733
32.1607998558817,31.8601193562231,8.85003315450643,528,0.5,93.7643312653647,50.9474007716595,-32404.7961973923,136.372960878083,-32123.7115044772,0,0,1.68611779495733
32.4406293160392,32.9629696416309,9.15638045600858,528,0.5,97.0100196553197,56.4233448615747,-35487.504827572,141.093563370017,-35192.9778996851,0,0,1.68611779495733
32.5385696270943,33.698203165236,9.36061199034334,528,0.5,99.1738119152896,60.2837235675413,-18023.9070917956,144.240631697972,-17720.2089246148,0,0,1.68611779495733
32.5404351568286,33.0855085622317,9.19041904506437,528,0.5,97.370651698648,57.0549436384031,-13231.4307154978,141.618074758009,-12935.3870454027,0,0,1.68611779495733
32.7213915410636,36.1489815772532,10.0413837714592,528,0.5,106.386452781856,74.4162936894249,-18929.693836913,154.730859457825,-18594.1602309839,0,0,1.68611779495733
32.8183990872513,34.3108977682403,9.53080493562231,528,0.5,100.976972131931,63.6320745186316,-20043.6273213714,146.863188637936,-19732.1550860829,0,0,1.68611779495733
32.8585079765407,30.6347301502146,8.50964726394849,528,0.5,90.1580108320815,45.2920537697531,-15673.4966799145,131.127846998157,-15406.9187683145,0,0,1.68611779495733
32.9088772793691,34.4334366888412,9.5648435246781,528,0.5,101.33760417526,64.316284545119,-16943.1545861892,147.387700025928,-16630.1129974429,0,0,1.68611779495733
33.0021537660881,36.1489815772532,10.0413837714592,528,0.5,106.386452781856,74.4162936894249,-18097.7982483933,154.730859457825,-17762.2646424642,0,0,1.68611779495733
33.0991613122758,30.6347301502146,8.50964726394849,528,0.5,90.1580108320815,45.2920537697531,-1200.22528875189,131.127846998157,-933.647377151901,0,0,1.68611779495733
33.3295542344723,31.8601193562231,8.85003315450643,528,0.5,93.7643312653647,50.9474007716595,2280,136.372960878083,30256.4350737519,35595.8059691199,2280,1.83203331234843
33.377125242699,32.7178918004292,9.08830327789699,528,0.5,96.288755568663,55.1741653797276,-13129.5768767781,140.044540594031,-12838.0694152357,0,0,1.83203331234843
33.6550891731217,33.0855085622317,9.19041904506437,528,0.5,97.370651698648,57.0549436384031,-13181.3791939017,141.618074758009,-12885.3355238067,0,0,1.83203331234843
33.7511639544424,33.4531253240343,9.29253481223175,528,0.5,98.452547828633,58.9779848182923,-15577.6967428541,143.191608921987,-15277.0746012852,0,0,1.83203331234843
33.7548950139115,36.1489815772532,10.0413837714592,528,0.5,106.386452781856,74.4162936894249,-19755.1678295882,154.730859457825,-19419.6342236591,0,0,1.83203331234843
33.7567605436459,34.3108977682403,9.53080493562231,528,0.5,100.976972131931,63.6320745186316,-16041.8447570699,146.863188637936,-15730.3725217814,0,0,1.83203331234843
33.7978021978022,30.6347301502146,8.50964726394849,528,0.5,90.1580108320815,45.2920537697531,-14133.12728036,131.127846998157,-13866.54936876,0,0,1.83203331234843
33.9339858684122,34.3108977682403,9.53080493562231,528,0.5,100.976972131931,63.6320745186316,-8341.18394949832,146.863188637936,-8029.71171420982,0,0,1.83203331234843
34.0263295902639,30.6347301502146,8.50964726394849,528,0.5,90.1580108320815,45.2920537697531,-7360.43319140274,131.127846998157,-7093.85527980275,0,0,1.83203331234843
34.2184791529054,30.6347301502146,8.50964726394849,528,0.5,90.1580108320815,45.2920537697531,-8186.04063239711,131.127846998157,-7919.46272079712,0,0,1.83203331234843
34.3061590504214,31.4925025944206,8.74791738733905,528,0.5,92.6824351353797,49.2041074480431,-36307.9931698426,134.799426714105,-36031.307200545,0,0,1.83203331234843
34.3117556396244,32.4728139592274,9.0202260997854,528,0.5,95.5674914820063,53.9435607126362,2280,138.995517818046,7826.53760818723,9207.69130374968,2280,1.83557781884368
34.4936447887268,33.0855085622317,9.19041904506437,528,0.5,97.370651698648,57.0549436384031,0,141.618074758009,NaN,0,0,1.83557781884368
34.7296343001259,29.409340944206,8.16926137339055,528,0.5,86.5516903987982,40.0715104840362,0,125.88273311823,NaN,0,0,1.83557781884368
34.7744070137513,33.2080474828326,9.22445763412016,528,0.5,97.7312837419763,57.6912382953665,0,142.142586146002,NaN,0,0,1.83557781884368
34.8667507356033,34.3108977682403,9.53080493562231,528,0.5,100.976972131931,63.6320745186316,0,146.863188637936,NaN,0,0,1.83557781884368
34.8667507356033,34.3108977682403,9.53080493562231,528,0.5,100.976972131931,63.6320745186316,0,146.863188637936,NaN,0,0,1.83557781884368
34.8686162653377,29.409340944206,8.16926137339055,528,0.5,86.5516903987982,40.0715104840362,0,125.88273311823,NaN,0,0,1.83557781884368
35.1428491362917,30.5121912296137,8.4756086748927,528,0.5,89.7973787887531,44.7507202444055,0,130.603335610164,NaN,0,0,1.83557781884368
35.2389239176125,30.6347301502146,8.50964726394849,528,0.5,90.1580108320815,45.2920537697531,0,131.127846998157,NaN,0,0,1.83557781884368
35.3331331691989,31.2474247532189,8.67984020922746,528,0.5,91.9611710487231,48.0642897968921,0,133.75040393812,NaN,0,0,1.83557781884368
35.4310734802535,32.2277361180257,8.95214892167381,528,0.5,94.8462273953497,52.7313917231112,0,137.946495042061,NaN,0,0,1.83557781884368
35.618559218559,33.0855085622317,9.19041904506437,528,0.5,97.370651698648,57.0549436384031,-122479.171827631,141.618074758009,-122183.128157536,0,0,1.83557781884368
35.6194919834264,33.0855085622317,9.19041904506437,528,0.5,97.370651698648,57.0549436384031,-3013.9668075755,141.618074758009,-2717.92313748044,0,0,1.83557781884368
35.6698612862548,28.1839517381974,7.82887548283261,528,0.5,82.945369965515,35.2683787658615,0,120.637619238304,-Inf,0,0,1.83557781884368
35.7995156027944,34.3108977682403,9.53080493562231,528,0.5,100.976972131931,63.6320745186316,0,146.863188637936,-Inf,0,0,1.83557781884368
36.0830761224202,30.267113388412,8.40753149678111,528,0.5,89.0761147020965,43.6810277366016,0,129.554312834179,-Inf,0,0,1.83557781884368
36.1185211873735,29.2868020236051,8.13522278433476,528,0.5,86.1910583554699,39.5727007621321,0,125.358221730238,-Inf,0,0,1.83557781884368
36.1185211873735,28.1839517381974,7.82887548283261,528,0.5,82.945369965515,35.2683787658615,0,120.637619238304,-Inf,0,0,1.83557781884368
36.2649652715226,30.6347301502146,8.50964726394849,528,0.5,90.1580108320815,45.2920537697531,0,131.127846998157,-Inf,0,0,1.83557781884368
36.3582417582416,31.0023469120171,8.61176303111587,528,0.5,91.2399069620664,46.9422121373616,0,132.701381162135,-Inf,0,0,1.83557781884368
36.453383774695,31.982658276824,8.88407174356222,528,0.5,94.124963308693,51.5375192739635,0,136.897472266076,-Inf,0,0,1.83557781884368
36.5475930262814,28.1839517381974,7.82887548283261,528,0.5,82.945369965515,35.2683787658615,0,120.637619238304,-Inf,0,0,1.83557781884368
36.5979623291098,29.409340944206,8.16926137339055,528,0.5,86.5516903987982,40.0715104840362,0,125.88273311823,-Inf,0,0,1.83557781884368
36.6446005724695,33.0855085622317,9.19041904506437,528,0.5,97.370651698648,57.0549436384031,2280,141.618074758009,Inf,Inf,2280,1.8651153729715
36.8255569567046,33.0855085622317,9.19041904506437,528,0.5,97.370651698648,57.0549436384031,2280,141.618074758009,Inf,Inf,2280,1.97972108298702
37.0512860545646,29.409340944206,8.16926137339055,528,0.5,86.5516903987982,40.0715104840362,2280,125.88273311823,Inf,Inf,2280,2.12268284496503
37.1044536519947,29.0417241824034,8.06714560622317,528,0.5,85.4697942688132,38.5875340967554,2280,124.309198954253,Inf,Inf,2280,2.15635565667077
37.1044536519947,30.0220355472103,8.33945431866952,528,0.5,88.3548506154398,42.6285186716614,2280,128.505290058194,Inf,Inf,2280,2.15635565667077
37.1967973738463,28.3064906587983,7.8629140718884,528,0.5,83.3060020088433,35.730404093376,2280,121.162130626297,Inf,Inf,2280,2.21484001384348
37.2014611981824,30.6347301502146,8.50964726394849,528,0.5,90.1580108320815,45.2920537697531,2280,131.127846998157,Inf,Inf,2280,2.21779376925631
37.3852158770191,30.7572690708154,8.54368585300428,528,0.5,90.5186428754098,45.8377353322625,2280,131.652358386149,Inf,Inf,2280,2.33417173251959
37.5717688504572,31.8601193562231,8.85003315450643,528,0.5,93.7643312653647,50.9474007716595,2280,136.372960878083,Inf,Inf,2280,2.45232194903035
37.5745671450589,33.0855085622317,9.19041904506437,528,0.5,97.370651698648,57.0549436384031,2280,141.618074758009,Inf,Inf,2280,2.45409420227811
37.7536579995596,28.1839517381974,7.82887548283261,528,0.5,82.945369965515,35.2683787658615,2280,120.637619238304,39327.1571634289,46267.2437216811,2280,2.56751841012855
37.941143737865,29.2868020236051,8.13522278433476,528,0.5,86.1910583554699,39.5727007621321,2280,125.358221730238,41994.9984437723,49405.880522085,2280,2.68625937772199
38.1332933005065,28.5515685,7.93099124999999,528,0.5,84.0272660954999,36.6665248995665,2280,122.211153402282,21142.5674113146,24873.6087191936,2280,2.80795410072827
38.1360915951078,28.7966463412017,7.99906842811158,528,0.5,84.7485301821566,37.6188551882966,2280,123.260176178267,20482.1365491009,24096.6312342364,2280,2.80972635397575
38.2237714926238,29.7769577060086,8.27137714055793,528,0.5,87.6335865287832,41.5930539123959,2280,127.456267282208,22315.5701926129,26253.6119913093,2280,2.86525695573589
38.3179807442102,30.6347301502146,8.50964726394849,528,0.5,90.1580108320815,45.2920537697531,2065.91437918283,131.127846998157,2332.49229078282,2744.10857739156,2280,2.92492281507395
38.3189135090772,30.6347301502146,8.50964726394849,528,0.5,90.1580108320815,45.2920537697531,2280,131.127846998157,3835.76528341856,4512.66503931595,2280,2.92551356615636
38.469088652695,27.5712571351931,7.65868253755364,528,0.5,81.1422097488733,33.01790719815,2280,118.015062298341,2852.37009154093,3355.72951945992,2280,3.02062449044764
38.5978102043677,31.8601193562231,8.85003315450643,528,0.5,93.7643312653647,50.9474007716595,2280,136.372960878083,3774.22619344377,4440.26610993385,2280,3.10214813984037
38.6892211613524,27.5712571351931,7.65868253755364,528,0.5,81.1422097488733,33.01790719815,-662.56257402224,118.015062298341,-430.387394776875,0,0,3.10214813984037
38.8739086050561,29.0417241824034,8.06714560622317,528,0.5,85.4697942688132,38.5875340967554,-11746.8232953022,124.309198954253,-11498.4567679824,0,0,3.10214813984037
38.9634540323065,28.1839517381974,7.82887548283261,528,0.5,82.945369965515,35.2683787658615,-10946.8171780757,120.637619238304,-10707.965810106,0,0,3.10214813984037
39.1649312436197,29.5318798648068,8.20329996244634,528,0.5,86.9123224421265,40.5744943216159,-11470.3606083315,126.407244506223,-11216.4665470615,0,0,3.10214813984037
39.2498128465339,28.7966463412017,7.99906842811158,528,0.5,84.7485301821566,37.6188551882966,-12120.3319953773,123.260176178267,-11874.7044338286,0,0,3.10214813984037
39.2507456114013,28.5515685,7.93099124999999,528,0.5,84.0272660954999,36.6665248995665,-13338.4402832332,122.211153402282,-13095.5353388359,0,0,3.10214813984037
39.3514842170581,30.6347301502146,8.50964726394849,528,0.5,90.1580108320815,45.2920537697531,-2999.27508332393,131.127846998157,-2732.69717172394,0,0,3.10214813984037
39.3552152765268,30.6347301502146,8.50964726394849,528,0.5,90.1580108320815,45.2920537697531,-3226.24813235298,131.127846998157,-2959.67022075299,0,0,3.10214813984037
39.425172641566,27.5712571351931,7.65868253755364,528,0.5,81.1422097488733,33.01790719815,0,118.015062298341,-Inf,0,0,3.10214813984037
39.8962188994976,27.5712571351931,7.65868253755364,528,0.5,81.1422097488733,33.01790719815,0,118.015062298341,-Inf,0,0,3.10214813984037
39.9018154887006,28.7966463412017,7.99906842811158,528,0.5,84.7485301821566,37.6188551882966,0,123.260176178267,-Inf,0,0,3.10214813984037
39.9950919754196,29.0417241824034,8.06714560622317,528,0.5,85.4697942688132,38.5875340967554,0,124.309198954253,NaN,0,0,3.10214813984037
39.9950919754196,27.9388738969957,7.76079830472102,528,0.5,82.2241058788583,34.3563113012506,0,119.588596462319,NaN,0,0,3.10214813984037
39.9950919754196,27.5712571351931,7.65868253755364,528,0.5,81.1422097488733,33.01790719815,0,118.015062298341,NaN,0,0,3.10214813984037
40.2758542004445,28.3064906587983,7.8629140718884,528,0.5,83.3060020088433,35.730404093376,0,121.162130626297,NaN,0,0,3.10214813984037
40.2758542004445,29.409340944206,8.16926137339055,528,0.5,86.5516903987982,40.0715104840362,0,125.88273311823,NaN,0,0,3.10214813984037
40.2879801437179,30.6347301502146,8.50964726394849,528,0.5,90.1580108320815,45.2920537697531,0,131.127846998157,NaN,0,0,3.10214813984037
40.3570047438901,30.6347301502146,8.50964726394849,528,0.5,90.1580108320815,45.2920537697531,0,131.127846998157,NaN,0,0,3.10214813984037
40.4586761144139,30.6347301502146,8.50964726394849,528,0.5,90.1580108320815,45.2920537697531,0,131.127846998157,NaN,0,0,3.10214813984037
40.8317820612904,27.8163349763948,7.72675971566523,528,0.5,81.86347383553,33.9062343798569,2280,119.064085074326,Inf,Inf,2280,3.33844857286217
40.9306551372124,27.5712571351931,7.65868253755364,528,0.5,81.1422097488733,33.01790719815,2280,118.015062298341,Inf,Inf,2280,3.40106818761279
40.9334534318141,27.8163349763948,7.72675971566523,528,0.5,81.86347383553,33.9062343798569,-7305.89426211325,119.064085074326,-7071.06046882354,0,0,3.40106818761279
41.0388558618066,28.1839517381974,7.82887548283261,528,0.5,82.945369965515,35.2683787658615,-10996.04412159,120.637619238304,-10757.1927536203,0,0,3.40106818761279
41.1134770511818,29.2868020236051,8.13522278433476,528,0.5,86.1910583554699,39.5727007621321,-11426.3241089566,125.358221730238,-11175.2021281087,0,0,3.40106818761279
41.1153425809161,28.5515685,7.93099124999999,528,0.5,84.0272660954999,36.6665248995665,-11069.7779462685,122.211153402282,-10826.8730018711,0,0,3.40106818761279
41.220745010909,29.409340944206,8.16926137339055,528,0.5,86.5516903987982,40.0715104840362,-11561.6079767327,125.88273311823,-11309.1020427317,0,0,3.40106818761279
41.2869713164795,30.0220355472103,8.33945431866952,528,0.5,88.3548506154398,42.6285186716614,-12024.535660382,128.505290058194,-11765.0470010367,0,0,3.40106818761279
41.4921795872613,30.0220355472103,8.33945431866952,528,0.5,88.3548506154398,42.6285186716614,2280,128.505290058194,11972.2687454324,14085.0220534499,2280,3.53103342577463
41.7710762825515,30.5121912296137,8.4756086748927,528,0.5,89.7973787887531,44.7507202444055,0,130.603335610164,-Inf,0,0,3.53103342577463
41.9529654316539,28.4290295793991,7.8969526609442,528,0.5,83.6666340521716,36.1964470072281,0,121.686642014289,-Inf,0,0,3.53103342577463
42.0471746832403,27.693796055794,7.69272112660943,528,0.5,81.5028417922017,33.4601054762063,0,118.539573686334,-Inf,0,0,3.53103342577463
42.0481074481072,28.3064906587983,7.8629140718884,528,0.5,83.3060020088433,35.730404093376,0,121.162130626297,-Inf,0,0,3.53103342577463
42.0481074481072,27.5712571351931,7.65868253755364,528,0.5,81.1422097488733,33.01790719815,0,118.015062298341,-Inf,0,0,3.53103342577463
42.1469805240297,29.409340944206,8.16926137339055,528,0.5,86.5516903987982,40.0715104840362,0,125.88273311823,-Inf,0,0,3.53103342577463
42.2244000080066,33.0855085622317,9.19041904506437,528,0.5,97.370651698648,57.0549436384031,0,141.618074758009,-Inf,0,0,3.53103342577463
42.231862126944,28.1839517381974,7.82887548283261,528,0.5,82.945369965515,35.2683787658615,0,120.637619238304,-Inf,0,0,3.53103342577463
42.6991773254069,30.267113388412,8.40753149678111,528,0.5,89.0761147020965,43.6810277366016,0,129.554312834179,-Inf,0,0,3.53103342577463
42.7038411497426,30.3896523090128,8.4415700858369,528,0.5,89.4367467454248,44.2137173640712,0,130.078824222171,-Inf,0,0,3.53103342577463
42.7924538121259,29.0417241824034,8.06714560622317,528,0.5,85.4697942688132,38.5875340967554,-10007.6610292983,124.309198954253,-9759.29450197849,0,0,3.53103342577463
42.9799395504314,27.5712571351931,7.65868253755364,528,0.5,81.1422097488733,33.01790719815,-10112.3854485792,118.015062298341,-9880.21026933386,0,0,3.53103342577463
43.0732160371504,27.5712571351931,7.65868253755364,528,0.5,81.1422097488733,33.01790719815,-12182.2339456359,118.015062298341,-11950.0587663905,0,0,3.53103342577463
43.1664925238694,28.1839517381974,7.82887548283261,528,0.5,82.945369965515,35.2683787658615,2280,120.637619238304,12281.7242830748,14449.0873918527,2280,3.59010853403001
43.1702235833381,29.409340944206,8.16926137339055,528,0.5,86.5516903987982,40.0715104840362,2280,125.88273311823,12636.9005028313,14866.9417680368,2280,3.59247153836018
43.7308152685201,30.8798079914163,8.57772444206008,528,0.5,90.8792749187381,46.3877823240825,2280,132.176869774142,13085.2464952811,15394.4076415071,2280,3.94751293897541
43.8240917552391,30.267113388412,8.40753149678111,528,0.5,89.0761147020965,43.6810277366016,2280,129.554312834179,12765.7000247334,15018.4706173334,2280,4.00658804723079
43.9108388878881,27.5712571351931,7.65868253755364,528,0.5,81.1422097488733,33.01790719815,2280,118.015062298341,12147.1211969147,14290.7308198997,2280,4.06152789790853
43.9136371824894,27.5712571351931,7.65868253755364,528,0.5,81.1422097488733,33.01790719815,2280,118.015062298341,11867.6394574386,13961.9287734572,2280,4.06330015115601
44.0087791989432,29.6544187854077,8.23733855150214,528,0.5,87.2729544854548,41.0816696670195,2280,126.931755894216,12548.976361528,14763.5016017976,2280,4.12355676157675
44.0973918613262,28.1839517381974,7.82887548283261,528,0.5,82.945369965515,35.2683787658615,-1773.85219947311,120.637619238304,-1535.00083150343,0,0,4.12355676157675
44.6607818411099,31.4925025944206,8.74791738733905,528,0.5,92.6824351353797,49.2041074480431,-2096.81869470895,134.799426714105,-1820.13272541142,0,0,4.12355676157675
44.8454692848136,30.1445744678111,8.37349290772531,528,0.5,88.7154826587682,43.1526339698478,-1441.33666880454,129.029801446186,-1180.43875072974,0,0,4.12355676157675
44.9471406553373,30.267113388412,8.40753149678111,528,0.5,89.0761147020965,43.6810277366016,-732.486682241168,129.554312834179,-470.175226968291,0,0,4.12355676157675
45.1225004503694,27.5712571351931,7.65868253755364,528,0.5,81.1422097488733,33.01790719815,-956.363994295723,118.015062298341,-724.188815050358,0,0,4.12355676157675
45.1252987449706,27.5712571351931,7.65868253755364,528,0.5,81.1422097488733,33.01790719815,-2790.98174946987,118.015062298341,-2558.8065702245,0,0,4.12355676157675
45.7782341520047,32.1051971974249,8.91811033261802,528,0.5,94.4855953520214,52.1321771270645,-2158.51698753939,137.421983654068,-1874.47723140623,0,0,4.12355676157675
45.8827038171301,30.6347301502146,8.50964726394849,528,0.5,90.1580108320815,45.2920537697531,-2720.79887054217,131.127846998157,-2454.22095894218,0,0,4.12355676157675
45.9638543605758,30.0220355472103,8.33945431866952,528,0.5,88.3548506154398,42.6285186716614,-2088.16622768184,128.505290058194,-1828.67756833654,0,0,4.12355676157675
46.0580636121618,27.5712571351931,7.65868253755364,528,0.5,81.1422097488733,33.01790719815,-1822.54563441687,118.015062298341,-1590.37045517151,0,0,4.12355676157675
46.7109990191958,32.7178918004292,9.08830327789699,528,0.5,96.288755568663,55.1741653797276,-150707.417582629,140.044540594031,-150415.910121087,0,0,4.12355676157675
46.9898957144859,30.0220355472103,8.33945431866952,528,0.5,88.3548506154398,42.6285186716614,-138174.206362677,128.505290058194,-137914.717703331,0,0,4.12355676157675
47.0831722012049,30.6347301502146,8.50964726394849,528,0.5,90.1580108320815,45.2920537697531,-141298.242779412,131.127846998157,-141031.664867812,0,0,4.12355676157675
47.747300786645,33.0855085622317,9.19041904506437,528,0.5,97.370651698648,57.0549436384031,-151955.301604692,141.618074758009,-151659.257934597,0,0,4.12355676157675
47.7482335515123,30.0220355472103,8.33945431866952,528,0.5,88.3548506154398,42.6285186716614,-137570.547759791,128.505290058194,-137311.059100445,0,0,4.12355676157675
48.8554254488681,33.0855085622317,9.19041904506437,528,0.5,97.370651698648,57.0549436384031,-150412.951711589,141.618074758009,-150116.908041494,0,0,4.12355676157675
60.8377229328049,30.6347301502146,8.50964726394849,528,0,90.1580108320815,45.2920537697531,-139606.629672175,0,-139471.179607574,0,0,4.12355676157675
61.771420564863,30.6347301502146,8.50964726394849,528,0,90.1580108320815,45.2920537697531,-139195.352196024,0,-139059.902131422,0,0,4.12355676157675
61.9934186032547,30.6347301502146,8.50964726394849,528,0,90.1580108320815,45.2920537697531,-139474.8339355,0,-139339.383870898,0,0,4.12355676157675
62.1883664604975,30.6347301502146,8.50964726394849,528,0,90.1580108320815,45.2920537697531,-139631.846148688,0,-139496.396084087,0,0,4.12355676157675
62.7079164915232,30.6347301502146,8.50964726394849,528,0,90.1580108320815,45.2920537697531,109.023561122202,0,244.473625724037,287.616030263573,319.573366959525,4.16967741510975
62.9261834704458,30.6347301502146,8.50964726394849,528,0,90.1580108320815,45.2920537697531,-168.863984929695,0,-33.4139203278605,0,0,4.16967741510975
62.9373766488519,30.6347301502146,8.50964726394849,528,0,90.1580108320815,45.2920537697531,-160.161455286977,0,-24.7113906851422,0,0,4.16967741510975
63.2172061090094,30.6347301502146,8.50964726394849,528,0,90.1580108320815,45.2920537697531,29.3176901203635,0,164.767754722198,193.844417320233,215.38268591137,4.18641919864471
63.3104825957284,30.6347301502146,8.50964726394849,528,0,90.1580108320815,45.2920537697531,29.3176901203635,0,164.767754722198,193.844417320233,215.38268591137,4.19199979315635
63.6360175343782,29.409340944206,8.16926137339055,528,0,86.5516903987982,40.0715104840362,28.144982515549,0,154.768183398383,182.080215762804,202.31135084756,4.210294074597
63.8720070457773,29.409340944206,8.16926137339055,528,0,86.5516903987982,40.0715104840362,28.144982515549,0,154.768183398383,182.080215762804,202.31135084756,4.22355611816283
64.1471726815987,30.6347301502146,8.50964726394849,528,0,90.1580108320815,45.2920537697531,29.3176901203635,0,164.767754722198,193.844417320233,215.38268591137,4.2400188719722
64.4279349066232,30.6347301502146,8.50964726394849,528,0,90.1580108320815,45.2920537697531,-220.964464634132,0,-85.5144000322976,0,0,4.2400188719722
64.5743789907723,30.6347301502146,8.50964726394849,528,0,90.1580108320815,45.2920537697531,170.309970632497,0,305.760035234332,359.717688510978,399.686320567754,4.25627767673956
64.791713204828,30.6347301502146,8.50964726394849,528,0,90.1580108320815,45.2920537697531,226.487204697986,0,361.937269299821,425.808552117436,473.120613463818,4.28484025915087
64.7991753237654,30.6347301502146,8.50964726394849,528,0,90.1580108320815,45.2920537697531,386.648659984963,0,522.098724586797,614.233793631526,682.481992923918,4.28625491520748
64.9866610620708,29.5318798648068,8.20329996244634,528,0,86.9123224421265,40.5744943216159,118.559122513442,0,246.045939277184,289.465810914334,321.628678793705,4.30300513473632
65.0799375487898,30.3896523090128,8.4415700858369,528,0,89.4367467454248,44.2137173640712,-65.960563765519,0,67.689900343977,79.6351768752671,88.4835298614078,4.30529775495798
65.2655577573609,30.6347301502146,8.50964726394849,528,0,90.1580108320815,45.2920537697531,-66.4925037958861,0,68.9575608059484,81.1265421246452,90.1406023607169,4.30994550979435
65.2664905222283,30.6347301502146,8.50964726394849,528,0,90.1580108320815,45.2920537697531,73.2483659421874,0,208.698430544022,245.527565345908,272.808405939898,4.31001619482118
65.4642366740728,29.409340944206,8.16926137339055,528,0,86.5516903987982,40.0715104840362,-242.266970516912,0,-115.643769634078,0,0,4.31001619482118
65.500614503893,29.409340944206,8.16926137339055,528,0,86.5516903987982,40.0715104840362,2280,0,5250.40562802654,6176.94779767829,2280,4.33305548704065
65.5808322824717,29.409340944206,8.16926137339055,528,0,86.5516903987982,40.0715104840362,2280,0,5562.70400528806,6544.35765328007,2280,4.38386008014047
65.9166276346602,30.5121912296137,8.4756086748927,528,0,89.7973787887531,44.7507202444055,2280,0,5384.77259607802,6335.0265836212,2280,4.59653046985985
66.0127024159809,29.7769577060086,8.27137714055793,528,0,87.6335865287832,41.5930539123959,2280,0,5019.02437569635,5904.73455964276,2280,4.65737783136298
66.0155007105826,30.1445744678111,8.37349290772531,528,0,88.7154826587682,43.1526339698478,2280,0,5285.74485970954,6218.52336436417,2280,4.65915008461074
66.2934646410054,30.6347301502146,8.50964726394849,528,0,90.1580108320815,45.2920537697531,2280,0,5581.17344331539,6566.08640390046,2280,4.83519390721181
66.3923377169278,30.6347301502146,8.50964726394849,528,0,90.1580108320815,45.2920537697531,2280,0,5526.90514438783,6502.24134633862,2280,4.8978135219627
66.6749654716866,29.409340944206,8.16926137339055,528,0,86.5516903987982,40.0715104840362,2280,0,5611.99985043451,6602.35276521707,2280,5.07681109997661
66.851258031586,30.267113388412,8.40753149678111,528,0,89.0761147020965,43.6810277366016,2280,0,5640.05996496775,6635.36466466794,2280,5.18846305457956
67.0387437698915,30.0220355472103,8.33945431866952,528,0,88.3548506154398,42.6285186716614,2280,0,4086.84287980943,4808.05044683463,2280,5.30720402217299
67.1348185512118,29.8994966266094,8.30541572961372,528,0,87.9942185721115,42.1086644498936,-1089.56075641479,0,-959.457873392783,0,0,5.30720402217299
67.2318260973999,30.6347301502146,8.50964726394849,528,0,90.1580108320815,45.2920537697531,-1191.38188892446,0,-1055.93182432263,0,0,5.30720402217299
67.3213715246503,30.6347301502146,8.50964726394849,528,0,90.1580108320815,45.2920537697531,-3054.59348561823,0,-2919.1434210164,0,0,5.30720402217299
67.3773374166817,28.1839517381974,7.82887548283261,528,0,82.945369965515,35.2683787658615,-2357.43630953642,0,-2239.22256080504,0,0,5.30720402217299
67.4967313196823,29.409340944206,8.16926137339055,528,0,86.5516903987982,40.0715104840362,-2545.70664967059,0,-2419.08344878775,0,0,5.30720402217299
67.7840228987771,29.409340944206,8.16926137339055,528,0,86.5516903987982,40.0715104840362,-2985.4095544849,0,-2858.78635360206,0,0,5.30720402217299
67.7868211933784,29.2868020236051,8.13522278433476,528,0,86.1910583554699,39.5727007621321,2280,0,3617.10293557411,4255.41521832248,2280,5.30897627542048
67.8884925639022,30.0220355472103,8.33945431866952,528,0,88.3548506154398,42.6285186716614,2280,0,3177.30405352173,3738.0047688491,2280,5.37336814341886
67.9771052262856,30.267113388412,8.40753149678111,528,0,89.0761147020965,43.6810277366016,2280,0,6162.45959276669,7249.95246207846,2280,5.42948949626168
